id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
189906812,2023-11-01 21:31:00,2023-11-01,2023-11-01 08:31:00 UTC,Wellington,483413,eamonrs,Eamon Riordan-Short,2023-11-04 00:32:26 UTC,2024-10-28 16:11:25 UTC,research,CC-BY,https://www.inaturalist.org/observations/189906812,,https://static.inaturalist.org/sounds/841253.wav?1699078961,"",,1,0,false,2,"Whangaparāoa 0930, New Zealand",-36.605511733,174.8943350092,1280,,,,1280,,open,false,gps,gps,Morepork,Ninox novaeseelandiae,Ruru (Morepork),Aves,979817
190189401,2023-11-06 22:19:52+13:00,2023-11-06,2023-11-06 09:19:52 UTC,Wellington,4018425,toheroa,,2023-11-06 09:21:56 UTC,2024-10-27 16:19:30 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/190189401,,https://static.inaturalist.org/sounds/842303.m4a?1699262518,"","In regenerating bush, rural Ostend, Waiheke Island. Responding to calls from a much more distant bird.",1,0,false,3,"Auckland, NZ",-36.6380589556,175.0638429869,50,,,,28505,obscured,open,true,,,Ruru (Morepork),Ninox novaeseelandiae,Ruru (Morepork),Aves,979817
190395944,2023-11-09 01:37:00,2023-11-09,2023-11-08 12:37:00 UTC,Wellington,7576342,chrome_unicorn,"",2023-11-08 12:37:17 UTC,2024-08-03 17:43:16 UTC,research,,https://www.inaturalist.org/observations/190395944,,https://static.inaturalist.org/sounds/843054.m4a?1699447040,"",,2,0,false,2,"Wellington, NZ",-40.814217682,175.033816558,209,,,,27877,obscured,open,true,,,Morepork,Ninox novaeseelandiae,Ruru (Morepork),Aves,979817
190769964,2023-11-12 21:15:28,2023-11-12,2023-11-12 08:15:28 UTC,Wellington,6133517,kiwipom,,2023-11-12 08:19:31 UTC,2024-02-23 05:42:54 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/190769964,,https://static.inaturalist.org/sounds/844631.m4a?1699777174,"","Assume this is the bird seen here a few days ago, saw it, but only managed to record audio, no photo",3,0,false,2,"Te Ore Ore, Masterton, New Zealand",-40.9552293429,175.6930013001,7,,,,7,,open,false,gps,gps,Ruru (Morepork),Ninox novaeseelandiae,Ruru (Morepork),Aves,979817
191316349,2023/10/31 12:48 PM,2023-10-31,2023-10-30 23:48:00 UTC,Wellington,6305922,berardom,Michael Berardozzi,2023-11-17 23:49:52 UTC,2024-08-04 01:26:15 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/191316349,,https://static.inaturalist.org/sounds/846924.m4a?1700264935,"",,1,0,false,,"Ōwhiro Bay, Wellington, New Zealand",-41.3333470676,174.7556378377,4,,,,4,,open,false,,,Ruru (Morepork),Ninox novaeseelandiae novaeseelandiae,Ruru (Morepork),Aves,413503
191454951,2023-11-19 22:37:42+13:00,2023-11-19,2023-11-19 09:37:42 UTC,Wellington,638184,zoedavis,Zoë Davis,2023-11-19 09:40:28 UTC,2024-10-28 16:47:57 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/191454951,,https://static.inaturalist.org/sounds/847562.m4a?1700386830,"","",2,0,false,3,"Waikato, NZ",-37.0505793687,175.0399441081,50,,,,28447,obscured,open,true,,,New Zealand Morepork,Ninox novaeseelandiae novaeseelandiae,Ruru (Morepork),Aves,413503
191460691,2023/11/20 12:02 AM,2023-11-20,2023-11-19 11:02:00 UTC,Wellington,4733175,glebglub,A Xiong,2023-11-19 11:33:33 UTC,2024-07-27 11:25:16 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/191460691,,https://static.inaturalist.org/sounds/847590.mp3?1700393570,"",,1,0,false,,"Eastern Beach, Auckland, New Zealand",-36.8759438218,174.9143413309,81,,,,81,,open,false,,,Ruru (Morepork),Ninox novaeseelandiae novaeseelandiae,Ruru (Morepork),Aves,413503
191615179,2023/11/13 11:30 PM,2023-11-13,2023-11-13 10:30:00 UTC,Wellington,1100791,svendhansen,Svend Hansen,2023-11-20 21:34:03 UTC,2023-11-21 03:43:08 UTC,research,CC-BY,https://www.inaturalist.org/observations/191615179,,https://static.inaturalist.org/sounds/848359.mp3?1700515940,"",Recorded entire night's soundscape,4,0,false,,"Lower Hutt City, Wellington, New Zealand",-41.3455141631,174.9694634217,25,,,,25,,open,false,,,Ruru (Morepork),Ninox novaeseelandiae novaeseelandiae,Ruru (Morepork),Aves,413503
191655883,2023-11-21 21:27:05+13:00,2023-11-21,2023-11-21 08:27:05 UTC,Wellington,3612063,rogeruys,,2023-11-21 08:28:29 UTC,2024-08-08 13:59:42 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/191655883,,https://static.inaturalist.org/sounds/848507.m4a?1700555312,"","",2,0,false,3,"Khandallah Park, Wellington, Wellington, NZ",-41.2416732039,174.7879466314,9,,,,9,,open,false,,,Morepork,Ninox novaeseelandiae,Ruru (Morepork),Aves,979817
191656729,2023-11-21 21:48:51,2023-11-21,2023-11-21 08:48:51 UTC,Wellington,117691,dbiaggio,Daniela Biaggio,2023-11-21 08:50:48 UTC,2024-08-04 01:39:16 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/191656729,,https://static.inaturalist.org/sounds/848515.wav?1700556655,"",,4,0,false,2,"Khandallah, Wellington 6035, New Zealand",-41.2415925041,174.787876457,9,,,,9,,open,false,,,New Zealand Morepork,Ninox novaeseelandiae novaeseelandiae,Ruru (Morepork),Aves,413503
191787485,2023/11/14 3:14 AM,2023-11-14,2023-11-13 14:14:00 UTC,Wellington,1100791,svendhansen,Svend Hansen,2023-11-22 20:27:56 UTC,2024-07-25 11:43:13 UTC,research,CC-BY,https://www.inaturalist.org/observations/191787485,,https://static.inaturalist.org/sounds/849261.mp3?1700684824,"",,2,0,false,,"Lower Hutt City, Wellington, New Zealand",-41.3454898949,174.9694544861,12,,,,12,,open,false,,,Ruru (Morepork),Ninox novaeseelandiae novaeseelandiae,Ruru (Morepork),Aves,413503
191798750,2023/11/14 3:44 AM,2023-11-14,2023-11-13 14:44:00 UTC,Wellington,1100791,svendhansen,Svend Hansen,2023-11-22 22:47:28 UTC,2024-08-08 02:59:49 UTC,research,CC-BY,https://www.inaturalist.org/observations/191798750,,https://static.inaturalist.org/sounds/849309.mp3?1700693200,"",,1,0,false,,"Lower Hutt City, Wellington, New Zealand",-41.3454870393,174.9694520176,6,,,,6,,open,false,,,Ruru (Morepork),Ninox novaeseelandiae novaeseelandiae,Ruru (Morepork),Aves,413503
191927230,2023-11-24 20:35:00,2023-11-24,2023-11-24 07:35:00 UTC,Wellington,51394,rmanderino,Rea Manderino,2023-11-24 09:28:50 UTC,2024-10-25 18:15:30 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/191927230,,https://static.inaturalist.org/sounds/849986.wav?1700818157,"",,1,0,false,2,"Waitomo Caves, New Zealand",-38.2652699461,175.0790942833,42,,,,42,,open,false,gps,gps,New Zealand Morepork,Ninox novaeseelandiae novaeseelandiae,Ruru (Morepork),Aves,413503
192178950,2023-11-26 22:02:00+13:00,2023-11-26,2023-11-26 09:02:00 UTC,Wellington,762458,benknight,Ben Knight,2023-11-26 09:02:31 UTC,2024-08-04 20:38:20 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/192178950,,https://static.inaturalist.org/sounds/851535.m4a?1700989353,"",X 2 individual birds ,2,0,false,3,"Te Ika-a-Māui/North Island, Paraparaumu, Wellington, NZ",-40.9214856649,175.0050070431,9,,,,9,,open,false,,,Ruru (Morepork),Ninox novaeseelandiae novaeseelandiae,Ruru (Morepork),Aves,413503
192372269,2023/11/14 4:48 AM,2023-11-14,2023-11-13 15:48:00 UTC,Wellington,1100791,svendhansen,Svend Hansen,2023-11-27 20:11:44 UTC,2024-08-10 16:36:06 UTC,research,CC-BY,https://www.inaturalist.org/observations/192372269,,https://static.inaturalist.org/sounds/852583.mp3?1701115845,"",,3,0,false,,"Lower Hutt City, Wellington, New Zealand",-41.345481991,174.9694415631,18,,,,18,,open,false,,,Ruru (Morepork),Ninox novaeseelandiae novaeseelandiae,Ruru (Morepork),Aves,413503
193289222,2023-12-08 00:33:00,2023-12-08,2023-12-07 11:33:00 UTC,Wellington,5065744,jessesaofia,Jesse Saofia,2023-12-07 11:33:41 UTC,2024-08-07 16:39:14 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/193289222,,https://static.inaturalist.org/sounds/857068.m4a?1701948825,"",,2,0,false,2,"Rodney, NZ-AU, NZ",-36.7727153225,174.4902669266,26,,,,26,,open,false,gps,gps,New Zealand Morepork,Ninox novaeseelandiae novaeseelandiae,Ruru (Morepork),Aves,413503
194343572,2023-12-19 21:46:57,2023-12-19,2023-12-19 08:46:57 UTC,Wellington,605867,ttrengrove,Tim,2023-12-19 08:48:50 UTC,2024-08-07 10:21:14 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/194343572,,https://static.inaturalist.org/sounds/862089.m4a?1702975734,"",Albemarle Reserve ,1,0,false,2,"Northland, Wellington 6012, New Zealand",-41.276749894,174.7577506397,9,,,,9,,open,false,,,Morepork,Ninox novaeseelandiae,Ruru (Morepork),Aves,979817
194417147,2023-12-20 21:47:58,2023-12-20,2023-12-20 08:47:58 UTC,Wellington,5866007,ktbday,"",2023-12-20 08:49:18 UTC,2024-07-29 18:18:29 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/194417147,,https://static.inaturalist.org/sounds/862756.mp3?1703130088,"",Call observed 47 minutes into hour of listening for Citizen Ruru project ,1,0,false,2,"Khandallah, Wellington 6035, New Zealand",-41.2527696,174.8004346,29,,,,29,,open,false,,,Morepork,Ninox novaeseelandiae,Ruru (Morepork),Aves,979817
194417545,2023-12-20 21:58:43,2023-12-20,2023-12-20 08:58:43 UTC,Wellington,5866007,ktbday,"",2023-12-20 08:59:57 UTC,2024-07-29 23:32:41 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/194417545,,https://static.inaturalist.org/sounds/862755.mp3?1703130061,"",Call observed 58 minutes into hour of listening for Citizen Ruru project ,2,0,false,2,"Khandallah, Wellington 6035, New Zealand",-41.2526442,174.8003782,27,,,,27,,open,false,,,Morepork,Ninox novaeseelandiae,Ruru (Morepork),Aves,979817
194494713,2023-12-21 22:53:25,2023-12-21,2023-12-21 09:53:25 UTC,Wellington,451919,jacog,Jaco Grundling,2023-12-21 09:55:25 UTC,2024-08-01 21:31:49 UTC,research,CC0,https://www.inaturalist.org/observations/194494713,,https://static.inaturalist.org/sounds/862829.m4a?1703152528,"",,2,0,false,2,"4018841, Mākara, Wellington 6972, New Zealand",-41.29563839,174.68898507,3,,,,3,,open,false,,,Ruru (Morepork),Ninox novaeseelandiae novaeseelandiae,Ruru (Morepork),Aves,413503
194563493,2023-12-22 21:10:48,2023-12-22,2023-12-22 08:10:48 UTC,Wellington,1226581,cmwb,Celia Wade-Brown,2023-12-22 08:11:37 UTC,2024-08-10 05:45:07 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/194563493,,https://static.inaturalist.org/sounds/863234.m4a?1703232699,"",Ā little way away ,1,0,false,2,"West Taratahi, New Zealand",-40.9208565821,175.4804461651,6,,,,6,,open,false,,,Ruru (Morepork),Ninox novaeseelandiae,Ruru (Morepork),Aves,979817
194563625,2023-12-22 21:15:22,2023-12-22,2023-12-22 08:15:22 UTC,Wellington,1226581,cmwb,Celia Wade-Brown,2023-12-22 08:17:12 UTC,2024-07-31 19:29:26 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/194563625,,https://static.inaturalist.org/sounds/863236.m4a?1703233036,"",With accompanying tūī and/or korimako ,1,0,false,2,"West Taratahi, New Zealand",-40.9209113824,175.4804834464,6,,,,6,,open,false,,,Ruru (Morepork),Ninox novaeseelandiae novaeseelandiae,Ruru (Morepork),Aves,413503
194563678,2023-12-22 21:17:35,2023-12-22,2023-12-22 08:17:35 UTC,Wellington,1226581,cmwb,Celia Wade-Brown,2023-12-22 08:19:23 UTC,2024-07-30 13:52:02 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/194563678,,https://static.inaturalist.org/sounds/863237.m4a?1703233167,"","Same one again, with inimitable ""more pork"" call",1,0,false,2,"West Taratahi, New Zealand",-40.9208191405,175.4804228819,4,,,,4,,open,false,,,Ruru (Morepork),Ninox novaeseelandiae novaeseelandiae,Ruru (Morepork),Aves,413503
194563801,2023-12-22 21:21:40,2023-12-22,2023-12-22 08:21:40 UTC,Wellington,1226581,cmwb,Celia Wade-Brown,2023-12-22 08:22:40 UTC,2024-10-27 12:07:02 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/194563801,,https://static.inaturalist.org/sounds/863238.m4a?1703233364,"",Krrr call,1,0,false,2,"West Taratahi, New Zealand",-40.9208021236,175.4804587249,6,,,,6,,open,false,,,Ruru (Morepork),Ninox novaeseelandiae novaeseelandiae,Ruru (Morepork),Aves,413503
194564066,2023-12-22 21:25:01,2023-12-22,2023-12-22 08:25:01 UTC,Wellington,1226581,cmwb,Celia Wade-Brown,2023-12-22 08:27:12 UTC,2024-07-31 20:25:29 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/194564066,,https://static.inaturalist.org/sounds/863239.m4a?1703233650,"",Two or three calling ,1,0,false,2,"West Taratahi, New Zealand",-40.9208582019,175.4804462318,8,,,,8,,open,false,,,Ruru (Morepork),Ninox novaeseelandiae novaeseelandiae,Ruru (Morepork),Aves,413503
194565134,2023-12-22 22:00:03,2023-12-22,2023-12-22 09:00:03 UTC,Wellington,1226581,cmwb,Celia Wade-Brown,2023-12-22 09:01:07 UTC,2024-07-25 07:03:35 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/194565134,,https://static.inaturalist.org/sounds/863242.m4a?1703235672,"",Two ,1,0,false,2,"West Taratahi, New Zealand",-40.9207425365,175.4803059372,16,,,,16,,open,false,,,Ruru (Morepork),Ninox novaeseelandiae novaeseelandiae,Ruru (Morepork),Aves,413503
194877748,2023-12-26 22:31:57,2023-12-26,2023-12-26 09:31:57 UTC,Wellington,451919,jacog,Jaco Grundling,2023-12-26 09:33:54 UTC,2024-08-10 17:22:31 UTC,research,CC0,https://www.inaturalist.org/observations/194877748,,https://static.inaturalist.org/sounds/865079.m4a?1703583236,"",,2,0,false,2,"4018841, Mākara, Wellington 6972, New Zealand",-41.29557457,174.68923292,3,,,,3,,open,false,,,Ruru (Morepork),Ninox novaeseelandiae novaeseelandiae,Ruru (Morepork),Aves,413503
194964456,2023-12-26 22:29:00,2023-12-26,2023-12-26 09:29:00 UTC,Wellington,1492344,brendandoogan,Brendan Doogan,2023-12-27 08:07:51 UTC,2024-08-01 19:47:15 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/194964456,,https://static.inaturalist.org/sounds/865797.m4a?1703664474,"",,1,0,false,2,"Building 115, Mount Albert, Auckland 1025, New Zealand",-36.878349121,174.7075359151,40,,,,40,,open,false,,,Ruru (Morepork),Ninox novaeseelandiae novaeseelandiae,Ruru (Morepork),Aves,413503
194965561,2023-12-27 21:31:16,2023-12-27,2023-12-27 08:31:16 UTC,Wellington,1226581,cmwb,Celia Wade-Brown,2023-12-27 08:32:12 UTC,2024-11-02 13:27:46 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/194965561,,https://static.inaturalist.org/sounds/865804.m4a?1703665935,"","""more pork"" call. Hoping to add to Citizen Rūrū project ",2,0,false,2,"West Taratahi, New Zealand",-40.9208483373,175.4804492856,1,,,,1,,open,false,,,Ruru (Morepork),Ninox novaeseelandiae,Ruru (Morepork),Aves,979817
194968109,2023-12-27 22:38:41+13:00,2023-12-27,2023-12-27 09:38:41 UTC,Wellington,971085,gibbous_jedda,Jedda,2023-12-27 09:39:42 UTC,2024-10-25 14:33:55 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/194968109,,https://static.inaturalist.org/sounds/865834.m4a?1703670015,"","",1,0,false,3,"Paparoa National Park, Punakaiki, West Coast, NZ",-42.0923820371,171.3437286393,3,,,,3,,open,false,,,Morepork,Ninox novaeseelandiae,Ruru (Morepork),Aves,979817
195057566,2023-12-28 21:55:20,2023-12-28,2023-12-28 08:55:20 UTC,Wellington,4288205,bloogs,bloogs,2023-12-28 09:48:55 UTC,2024-07-30 01:57:09 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/195057566,,https://static.inaturalist.org/sounds/866634.wav?1703756938,"",,2,0,false,2,"Karori, Wellington, New Zealand",-41.29074576,174.75302983,3,,,,3,,open,false,,,New Zealand Morepork,Ninox novaeseelandiae novaeseelandiae,Ruru (Morepork),Aves,413503
195059653,2023-12-28 22:43:29+13:00,2023-12-28,2023-12-28 09:43:29 UTC,Wellington,971085,gibbous_jedda,Jedda,2023-12-28 10:31:31 UTC,2024-07-29 14:17:20 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/195059653,,https://static.inaturalist.org/sounds/866653.m4a?1703759493,"","",1,0,false,3,"Conservation Area - Waiho Gorge, NZ-WC-WL, NZ-WC, NZ",-43.3865218191,170.189671498,3,,,,3,,open,false,,,Morepork,Ninox novaeseelandiae,Ruru (Morepork),Aves,979817
195153431,2023-12-29 21:32:40+13:00,2023-12-29,2023-12-29 08:32:40 UTC,Wellington,3808640,chanel05,,2023-12-29 08:33:06 UTC,2024-08-10 14:22:16 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/195153431,,https://static.inaturalist.org/sounds/867139.m4a?1703838798,"","",2,0,false,3,"Te Ika-a-Māui, Kaikohe, Northland, NZ",-35.5383184977,173.3774710363,3,,,,3,,open,false,,,Ruru (Morepork),Ninox novaeseelandiae,Ruru (Morepork),Aves,979817
195249967,2023-12-30 21:38:40+13:00,2023-12-30,2023-12-30 08:38:40 UTC,Wellington,6609438,charlie_bi,Charlie Bi,2023-12-30 08:42:30 UTC,2024-08-10 08:47:43 UTC,research,,https://www.inaturalist.org/observations/195249967,,https://static.inaturalist.org/sounds/867739.m4a?1703925752,"","",1,0,false,3,"North Island, Turangi, Waikato, NZ",-38.9703739386,175.7701761422,9,,,,9,,open,false,,,Morepork,Ninox novaeseelandiae,Ruru (Morepork),Aves,979817
195356934,2023-12-31 23:30:34,2023-12-31,2023-12-31 10:30:34 UTC,Wellington,451919,jacog,Jaco Grundling,2023-12-31 10:44:12 UTC,2024-08-08 20:18:12 UTC,research,CC0,https://www.inaturalist.org/observations/195356934,,https://static.inaturalist.org/sounds/868285.m4a?1704019454,"",,1,0,false,2,"4018841, Mākara, Wellington 6972, New Zealand",-41.29552293,174.68947778,9,,,,9,,open,false,,,Ruru (Morepork),Ninox novaeseelandiae novaeseelandiae,Ruru (Morepork),Aves,413503
195456703,2024-01-02 00:08:50+13:00,2024-01-02,2024-01-01 11:08:50 UTC,Wellington,59165,vicmetcalfnz,Dr Vic,2024-01-01 11:11:03 UTC,2024-08-10 14:31:19 UTC,research,,https://www.inaturalist.org/observations/195456703,,https://static.inaturalist.org/sounds/868914.m4a?1704107465,"",Recorded at night,1,0,false,3,"Wellington, NZ",-41.335333678,174.9605334828,4,,,,27816,obscured,open,true,,,Morepork,Ninox novaeseelandiae,Ruru (Morepork),Aves,979817
195555116,2024-01-02 21:56:14+13:00,2024-01-02,2024-01-02 08:56:14 UTC,Wellington,4018425,toheroa,,2024-01-02 08:58:28 UTC,2024-08-10 02:10:26 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/195555116,,https://static.inaturalist.org/sounds/869592.m4a?1704185910,"","In regenerating bush in Ostend, Waiheke Island ",1,0,false,3,"Auckland, NZ",-36.7984077269,175.0969357787,57,,,,28505,obscured,open,true,,,Ruru (Morepork),Ninox novaeseelandiae,Ruru (Morepork),Aves,979817
195555175,2024-01-02 21:58:41,2024-01-02,2024-01-02 08:58:41 UTC,Wellington,1226581,cmwb,Celia Wade-Brown,2024-01-02 09:00:10 UTC,2024-07-30 17:50:12 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/195555175,,https://static.inaturalist.org/sounds/869593.m4a?1704186016,"",,1,0,false,2,"West Taratahi, New Zealand",-40.9208234349,175.4803333893,4,,,,4,,open,false,,,Ruru (Morepork),Ninox novaeseelandiae,Ruru (Morepork),Aves,979817
195555649,2024-01-02 22:07:55,2024-01-02,2024-01-02 09:07:55 UTC,Wellington,1226581,cmwb,Celia Wade-Brown,2024-01-02 09:12:39 UTC,2024-07-29 22:37:52 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/195555649,,https://static.inaturalist.org/sounds/869595.m4a?1704186765,"","Not certain of the call type, think it's the trill. Came out a bit late for the hour's listening tonight ",1,0,false,2,"West Taratahi, New Zealand",-40.9208180254,175.4803657961,2,,,,2,,open,false,,,Ruru (Morepork),Ninox novaeseelandiae,Ruru (Morepork),Aves,979817
195646494,2024-01-03 21:40:38+13:00,2024-01-03,2024-01-03 08:40:38 UTC,Wellington,7706104,emirdesouza_,,2024-01-03 08:42:06 UTC,2024-08-08 18:45:19 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/195646494,,https://static.inaturalist.org/sounds/870176.m4a?1704271329,"","Heard two Ruru’s calling (Morepork call). 

There was a stream nearby so the audio might not be as clear.",1,0,false,3,"Khandallah Park, Wellington, Wellington, NZ",-41.2407873684,174.7866491556,5,,,,5,,open,false,,,Ruru (Morepork),Ninox novaeseelandiae,Ruru (Morepork),Aves,979817
195647138,2024-01-03 21:22:47,2024-01-03,2024-01-03 08:22:47 UTC,Wellington,1226581,cmwb,Celia Wade-Brown,2024-01-03 08:58:51 UTC,2024-07-28 14:55:08 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/195647138,,https://static.inaturalist.org/sounds/870181.m4a?1704272339,"","Two, from S & SE, more pork calls",1,0,false,2,"Tararua Forest Park, NZ-WG-CR, NZ-WG, NZ",-40.9194049402,175.4802846979,48,,,,48,,open,false,,,Ruru (Morepork),Ninox novaeseelandiae,Ruru (Morepork),Aves,979817
195647154,2024-01-03 21:55:19,2024-01-03,2024-01-03 08:55:19 UTC,Wellington,1226581,cmwb,Celia Wade-Brown,2024-01-03 08:59:25 UTC,2024-07-29 16:07:58 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/195647154,,https://static.inaturalist.org/sounds/870182.m4a?1704272368,"","At least two, one ""more pork"" one low trill ",1,0,false,2,"West Taratahi, New Zealand",-40.9208734395,175.4804702838,48,,,,48,,open,false,,,Ruru (Morepork),Ninox novaeseelandiae,Ruru (Morepork),Aves,979817
